employee_id,store_id,employee_name,role,hourly_wage_mxn,max_weekly_hours
E00476,S006,Dr. Zacarías Rincón,Floor,70,48
E00477,S006,Leonor Chacón,Supervisor,120,48
E00478,S006,Mariana Leticia Alvarado,Supervisor,120,48
E00479,S006,Sra. Paola Ureña,Cashier,75,48
E00480,S006,Nadia Ortiz,Cashier,75,48
E00481,S007,Renato Eduardo Casas Zúñiga,Stock,65,48
E00482,S007,Lic. Reynaldo Sandoval,Floor,70,48
E00483,S007,Norma Minerva Olivárez,Cashier,75,48
E00484,S007,Lucas Adalberto Acuña Flores,Cashier,75,48
E00485,S007,Carla Fabiola Campos,Customer Service,85,48
E00486,S007,Espartaco Romero Lozano,Floor,70,48
E00487,S007,María José Conchita Villanueva Moreno,Supervisor,120,48
E00488,S007,Serafín Alfredo Niño,Cashier,75,48
E00489,S007,Abraham Mario de la Garza,Cashier,75,48
E00490,S007,Lic. Eloisa Zambrano,Cashier,75,48
E00491,S007,Bruno Marroquín Vásquez,Stock,65,48
E00492,S007,Guillermo Córdova Cornejo,Floor,70,48
E00493,S007,Clemente Paredes Saldaña,Floor,70,48
E00494,S007,Fernando José Emilio Meraz,Stock,65,48
E00495,S007,Victoria Serrano Elizondo,Cashier,75,48
E00496,S007,Sr. Germán Puga,Stock,65,48
E00497,S007,Nancy Alarcón Jimínez,Cashier,75,48
E00498,S007,Cornelio Jorge Avilés,Floor,70,48
E00499,S007,Dra. Amelia Salgado,Floor,70,48
E00500,S007,Patricio Jorge Luis Posada,Stock,65,48
E00501,S007,Gabino Pablo Elizondo,Floor,70,48
E00502,S007,Sr. Mauro Ortiz,Floor,70,48
E00503,S007,Araceli Nava Menéndez,Supervisor,120,48
E00504,S007,Cecilia Limón,Stock,65,48
E00505,S007,Ruby Alonzo,Customer Service,85,48
E00506,S007,Camilo Mauricio Cano Morales,Floor,70,48
E00507,S007,Eric Silvano Cantú Gil,Cashier,75,48
E00508,S007,Francisco Tomás Benítez Haro,Cashier,75,48
E00509,S007,Noelia Cervantes,Supervisor,120,48
E00510,S007,Celia Merino Fonseca,Floor,70,48
E00511,S007,Juan Sánchez Cano,Stock,65,48
E00512,S007,Zoé Zavala Mateo,Cashier,75,48
E00513,S007,Lic. Yolanda Ponce,Floor,70,48
E00514,S007,Germán Eugenio Ortega,Floor,70,48
E00515,S007,Sra. Perla Botello,Customer Service,85,48
E00516,S007,Pamela Ramírez,Cashier,75,48
E00517,S007,Wendolin Mitzy Olmos,Floor,70,48
E00518,S007,Lic. Emiliano Laureano,Floor,70,48
E00519,S007,Benjamín Samuel Olivárez Guerrero,Cashier,75,48
E00520,S007,Amador Espinal Delgadillo,Floor,70,48
E00521,S007,Teresa Débora Caraballo,Floor,70,48
E00522,S007,Dulce María Conchita Parra Fonseca,Customer Service,85,48
E00523,S007,Paulina Esther Cintrón Echeverría,Floor,70,48
E00524,S007,Felix Juárez Vigil,Cashier,75,48
E00525,S007,Lic. Espartaco Bahena,Cashier,75,48
E00526,S007,Dra. Alma Mares,Cashier,75,48
E00527,S007,Pamela Luz Arenas,Cashier,75,48
E00528,S007,Natalia Isabel Guajardo Tamez,Customer Service,85,48
E00529,S007,Manuel Alva Vigil,Floor,70,48
E00530,S007,Luis Manuel Monroy,Floor,70,48
E00531,S007,Fernando Silvano Vanegas Gamez,Supervisor,120,48
E00532,S007,Gerónimo Teodoro Anguiano,Floor,70,48
E00533,S007,Jerónimo Becerra,Floor,70,48
E00534,S007,Uriel Palomino,Stock,65,48
E00535,S007,Ing. Jacobo Madrid,Cashier,75,48
E00536,S007,Porfirio Rael,Cashier,75,48
E00537,S007,Rafaél Jorge Malave,Floor,70,48
E00538,S007,Micaela Olivo Orellana,Floor,70,48
E00539,S007,Hugo Alcántar,Cashier,75,48
E00540,S007,Amelia Sarabia Alvarado,Floor,70,48
E00541,S007,Patricia Menchaca de la Rosa,Supervisor,120,48
E00542,S007,Esperanza Mariana Durán Lozano,Floor,70,48
E00543,S007,Porfirio Mario Zayas Delgado,Supervisor,120,48
E00544,S007,Nadia Salas Tapia,Stock,65,48
E00545,S007,Ing. Bruno Ulibarri,Floor,70,48
E00546,S007,Carmen Lilia Rivera Uribe,Cashier,75,48
E00547,S007,Enrique Fierro,Floor,70,48
E00548,S007,Lilia Wendolin Correa,Cashier,75,48
E00549,S007,Camila Nelly Guardado Mascareñas,Cashier,75,48
E00550,S007,Lorenzo de Jesús Zepeda,Floor,70,48
E00551,S007,Jerónimo Javier Manzanares,Cashier,75,48
E00552,S007,Dra. Luisa Pedraza,Stock,65,48
E00553,S007,Eduardo Adalberto Porras,Stock,65,48
E00554,S007,Paulina Amanda Zamudio,Customer Service,85,48
E00555,S007,Dra. Cristina Nazario,Stock,65,48
E00556,S007,Augusto Benjamín Molina,Cashier,75,48
E00557,S007,Eric Gurule Rascón,Stock,65,48
E00558,S007,Débora Mariana Mejía Montero,Supervisor,120,48
E00559,S007,Frida Mónica Colunga,Floor,70,48
E00560,S007,Vicente Gerardo Zelaya,Stock,65,48
E00561,S008,Armando Castro,Floor,70,48
E00562,S008,María Luisa Alonso,Stock,65,48
E00563,S008,Omar Horacio Sanabria,Stock,65,48
E00564,S008,Srita. Clara Aponte,Stock,65,48
E00565,S008,Gonzalo Miguel Quintana Montañez,Cashier,75,48
E00566,S008,Karina Lorena Galindo Pabón,Supervisor,120,48
E00567,S008,Frida Cynthia Vásquez,Stock,65,48
E00568,S008,Marcos Granados,Customer Service,85,48
E00569,S008,María Bianca Tafoya del Río,Customer Service,85,48
E00570,S008,Alvaro Alfonso Hernández,Floor,70,48
E00571,S008,César Augusto Gaitán Arroyo,Floor,70,48
E00572,S008,Lic. César Estévez,Supervisor,120,48
E00573,S008,Elisa Rebeca Caldera Alcaraz,Stock,65,48
E00574,S008,Frida Carreón Hernández,Stock,65,48
E00575,S008,Sr. Patricio Granados,Customer Service,85,48
E00576,S008,Ing. Esteban Arias,Floor,70,48
E00577,S008,Carolina Esparta Cepeda Girón,Floor,70,48
E00578,S008,Teodoro Saiz,Floor,70,48
E00579,S008,Sr. Luis Manuel Corrales,Stock,65,48
E00580,S008,Abelardo Duarte Hernández,Supervisor,120,48
E00581,S008,Fernando Augusto de León Lemus,Cashier,75,48
E00582,S008,Mitzy Reséndez,Supervisor,120,48
E00583,S008,Cynthia Blanco Mesa,Floor,70,48
E00584,S008,Barbara Carla Vanegas,Stock,65,48
E00585,S008,Frida Casárez Ureña,Supervisor,120,48
E00586,S008,Dr. Augusto Alonso,Customer Service,85,48
E00587,S008,Barbara Juana Gonzales Bueno,Floor,70,48
E00588,S008,Esparta Alicia Barraza,Cashier,75,48
E00589,S008,Ing. Carmen Mondragón,Stock,65,48
E00590,S008,Bernardo Zeferino Lozada Riojas,Floor,70,48
E00591,S008,Lic. Marisela Quiñones,Cashier,75,48
E00592,S008,Dra. Noemí del Río,Cashier,75,48
E00593,S008,Diana Olivera Magaña,Floor,70,48
E00594,S008,Emilio Alfredo Arroyo,Stock,65,48
E00595,S008,Fernando Hernádez Solorio,Supervisor,120,48
E00596,S008,Soledad Sandra Orosco,Customer Service,85,48
E00597,S008,Olivia Armenta,Floor,70,48
E00598,S008,Cynthia Rosario Guajardo Chavarría,Supervisor,120,48
E00599,S008,Georgina Ávila León,Stock,65,48
E00600,S008,Dra. Juana Sisneros,Cashier,75,48
E00601,S008,Ignacio Ignacio Griego Villa,Cashier,75,48
E00602,S008,Estela Andrea Casas,Cashier,75,48
E00603,S008,Ignacio Renato Medrano,Cashier,75,48
E00604,S008,Sr. Maximiliano Jáquez,Cashier,75,48
E00605,S008,Leonor Vaca,Floor,70,48
E00606,S008,José María Bernardo Suárez,Customer Service,85,48
E00607,S008,Espartaco Solorio Garrido,Supervisor,120,48
E00608,S008,Martín López,Cashier,75,48
E00609,S008,Claudia Carmona,Supervisor,120,48
E00610,S008,Adela Véliz,Cashier,75,48
E00611,S008,Ilse Estela Zamora Orellana,Stock,65,48
E00612,S008,María Luisa Villegas,Supervisor,120,48
E00613,S008,Rubén Soria,Stock,65,48
E00614,S008,Óliver Óscar Peralta Segura,Cashier,75,48
E00615,S008,Dulce Ferrer Saucedo,Cashier,75,48
E00616,S008,Leonel Angulo,Stock,65,48
E00617,S008,Carlos Eugenio Tejeda Ybarra,Stock,65,48
E00618,S008,Abigail Maldonado Cabrera,Stock,65,48
E00619,S008,Dolores Roque,Stock,65,48
E00620,S008,Sr. Israel Collado,Floor,70,48
E00621,S008,Virginia Murillo Aguirre,Floor,70,48
E00622,S008,Sr. Fernando Leyva,Customer Service,85,48
E00623,S008,Irma Esparta Zayas Monroy,Supervisor,120,48
E00624,S008,Srita. Graciela Iglesias,Cashier,75,48
E00625,S008,Vicente Emilio Espinosa Cepeda,Cashier,75,48
E00626,S008,David Israel Saldivar Gollum,Floor,70,48
E00627,S008,Diana Valadez Alonzo,Supervisor,120,48
E00628,S008,Mercedes María del Carmen Roybal,Cashier,75,48
E00629,S008,Emilia Mercedes Gamboa Nájera,Floor,70,48
E00630,S008,Bernardo Rubén Meléndez Rincón,Stock,65,48
E00631,S008,Eloy Pascual Urbina,Cashier,75,48
E00632,S008,Lic. María Luisa Nieves,Stock,65,48
E00633,S008,Lic. Hugo Niño,Cashier,75,48
E00634,S008,Jesús Elias Santiago Gamboa,Customer Service,85,48
E00635,S008,Marcela Venegas,Floor,70,48
E00636,S008,Natalia Jimínez,Cashier,75,48
E00637,S008,Felipe Mateo Magaña,Stock,65,48
E00638,S008,Sr. Sergio Vázquez,Floor,70,48
E00639,S008,Armando Moya,Floor,70,48
E00640,S008,Luisa Bianca Urías,Supervisor,120,48
E00641,S009,Lic. Juana Gutiérrez,Cashier,75,48
E00642,S009,Ivonne Castillo,Supervisor,120,48
E00643,S009,Leonor Pulido Fernández,Floor,70,48
E00644,S009,Sra. Estefanía Mota,Stock,65,48
E00645,S009,Ing. Octavio Limón,Stock,65,48
E00646,S009,Rocío Fabiola Brito,Customer Service,85,48
E00647,S009,Zeferino Linares,Cashier,75,48
E00648,S009,Carlota Natividad Madera Mora,Floor,70,48
E00649,S009,Dr. Silvano Tello,Floor,70,48
E00650,S009,Marisela Ariadna Barela Ávila,Floor,70,48
E00651,S009,María José Susana Hidalgo Tamez,Customer Service,85,48
E00652,S009,Jonás Lorenzo Arguello,Floor,70,48
E00653,S009,Esmeralda Dulce María Jaime,Cashier,75,48
E00654,S009,José Eduardo Gabino Lira Cortés,Customer Service,85,48
E00655,S009,Amador Marco Antonio Ponce,Floor,70,48
E00656,S009,Iván Mauro Toledo,Stock,65,48
E00657,S009,Linda Botello,Floor,70,48
E00658,S009,Paulina Florencia Delgadillo,Floor,70,48
E00659,S009,Wendolin Gaitán Jasso,Floor,70,48
E00660,S009,Estela Antonia Montemayor Granado,Stock,65,48
E00661,S009,Pascual Leiva,Cashier,75,48
E00662,S009,Pilar Dolores Espino Casillas,Stock,65,48
E00663,S009,Camila Espinosa,Floor,70,48
E00664,S009,Manuel Montero Melgar,Supervisor,120,48
E00665,S009,Alfonso Claudio Montañez Aponte,Stock,65,48
E00666,S009,Ariadna Reséndez Ruiz,Customer Service,85,48
E00667,S009,Amalia Ángela Cadena Caraballo,Cashier,75,48
E00668,S009,Sr. Jacobo Correa,Supervisor,120,48
E00669,S009,María Luisa Victoria Jáquez Tórrez,Customer Service,85,48
E00670,S009,Humberto José Barela,Floor,70,48
E00671,S009,Lic. Joaquín Bahena,Floor,70,48
E00672,S009,Srita. Hermelinda Rael,Cashier,75,48
E00673,S009,Delia Ilse Colón Lerma,Floor,70,48
E00674,S009,Iván Carlos Huerta Rivero,Floor,70,48
E00675,S009,Ramiro Chapa,Floor,70,48
E00676,S009,Elvia Vanesa Solorzano Serna,Floor,70,48
E00677,S009,Tomás Adalberto Barraza Robledo,Floor,70,48
E00678,S009,Dr. Emiliano Jimínez,Supervisor,120,48
E00679,S009,Minerva Olga Aguayo,Floor,70,48
E00680,S009,Iván Vallejo,Cashier,75,48
E00681,S009,Jorge Galindo,Customer Service,85,48
E00682,S009,Dra. Olivia Garibay,Stock,65,48
E00683,S009,Alma Aldonza Solorzano,Floor,70,48
E00684,S009,Ramiro Valdez,Stock,65,48
E00685,S009,Cristobal Lebrón Chávez,Cashier,75,48
E00686,S009,Miguel Uriel Paz,Cashier,75,48
E00687,S009,José Luis Agustín Aparicio,Stock,65,48
E00688,S009,Clemente Rodrígez Palacios,Cashier,75,48
E00689,S009,Gerónimo Raúl Esquivel Navarrete,Cashier,75,48
E00690,S009,Flavio Almonte,Stock,65,48
E00691,S009,Amador Silvano Echeverría Prieto,Floor,70,48
E00692,S009,Benito Beltrán,Cashier,75,48
E00693,S009,Sr. Salvador Montemayor,Stock,65,48
E00694,S009,Jaime Israel Miramontes,Stock,65,48
E00695,S009,Carlos Preciado,Cashier,75,48
E00696,S009,Nancy de la Crúz,Cashier,75,48
E00697,S009,Miriam Matías Muro,Cashier,75,48
E00698,S009,Camilo Arturo Maldonado,Stock,65,48
E00699,S009,Sra. Tania Esparza,Cashier,75,48
E00700,S009,Benjamín Jerónimo Cardenas,Floor,70,48
E00701,S009,Maximiliano Pedroza,Floor,70,48
E00702,S009,Hernán Gonzalo Vargas,Stock,65,48
E00703,S009,Marcos Roldán Navarrete,Cashier,75,48
E00704,S009,Trinidad Posada Quezada,Floor,70,48
E00705,S009,Cristobal Fernando Bravo,Cashier,75,48
E00706,S009,Luz Amanda Caballero Nájera,Stock,65,48
E00707,S009,César Joaquín Olivera Feliciano,Cashier,75,48
E00708,S009,Francisco Abraham Razo,Supervisor,120,48
E00709,S009,Araceli Espinoza Soliz,Floor,70,48
E00710,S009,Yeni Berta Páez Cisneros,Floor,70,48
E00711,S009,Ing. Renato Olivas,Cashier,75,48
E00712,S009,Rosario Natividad Gaitán Ballesteros,Stock,65,48
E00713,S009,Joaquín Jiménez,Customer Service,85,48
E00714,S009,Dra. Caridad Angulo,Cashier,75,48
E00715,S009,Sra. Tania Tijerina,Cashier,75,48
E00716,S009,Julio Vázquez,Cashier,75,48
E00717,S009,Noelia Gallegos,Supervisor,120,48
E00718,S009,Óliver Fernández,Cashier,75,48
E00719,S009,María Cristina de la Torre Paz,Stock,65,48
E00720,S009,Pascual Orta Nevárez,Cashier,75,48
E00721,S010,Marisela Guillermina Garza Viera,Customer Service,85,48
E00722,S010,Sra. Ana Luisa de León,Cashier,75,48
E00723,S010,Aurelio Martínez,Cashier,75,48
E00724,S010,Abel Luevano Delgado,Stock,65,48
E00725,S010,Gerónimo Mojica,Cashier,75,48
E00726,S010,Jerónimo Amador Soliz Saavedra,Cashier,75,48
E00727,S010,Reynaldo Niño,Floor,70,48
E00728,S010,Hernán Terán Villegas,Stock,65,48
E00729,S010,Itzel Nayeli Quiñones Vigil,Floor,70,48
E00730,S010,Leonardo Polanco,Stock,65,48
E00731,S010,Yeni Elisa Vaca,Customer Service,85,48
E00732,S010,Ernesto Homero Pichardo Melgar,Stock,65,48
E00733,S010,Camila Nelly Villanueva Lebrón,Stock,65,48
E00734,S010,Gabriela Rojo,Stock,65,48
E00735,S010,Hugo Mauricio Abrego,Customer Service,85,48
E00736,S010,Rufino Cristian Borrego,Customer Service,85,48
E00737,S010,Lic. Gilberto Nájera,Cashier,75,48
E00738,S010,Lic. Héctor Cervantes,Cashier,75,48
E00739,S010,Lic. Arturo Vela,Cashier,75,48
E00740,S010,Nicolás Munguía Solano,Floor,70,48
E00741,S010,Sra. Vanesa Vanegas,Cashier,75,48
E00742,S010,Hermelinda Orellana Galarza,Floor,70,48
E00743,S010,Augusto Ornelas Brito,Supervisor,120,48
E00744,S010,Ariadna Ochoa,Customer Service,85,48
E00745,S010,Lic. Angélica Montoya,Stock,65,48
E00746,S010,Zeferino Guillermo Romero,Cashier,75,48
E00747,S010,Alonso Vélez Sosa,Floor,70,48
E00748,S010,Jesús Medina,Cashier,75,48
E00749,S010,Srita. Nadia Navarro,Supervisor,120,48
E00750,S010,Flavio Porras,Floor,70,48
E00751,S010,Zeferino Terrazas Chacón,Floor,70,48
E00752,S010,Salvador Reynaldo Báez Sáenz,Stock,65,48
E00753,S010,Trinidad Dalia Baca,Stock,65,48
E00754,S010,Zoé Laureano,Cashier,75,48
E00755,S010,Isabela Carrillo Rico,Cashier,75,48
E00756,S010,Ing. Rebeca Fierro,Stock,65,48
E00757,S010,Leonardo Horacio Ocampo,Cashier,75,48
E00758,S010,Eduardo Arredondo Duarte,Cashier,75,48
E00759,S010,Jacinto Navarro,Stock,65,48
E00760,S010,Víctor Oswaldo Pedraza,Cashier,75,48
E00761,S010,Conchita Palacios Esparza,Cashier,75,48
E00762,S010,Esteban Víctor Espinoza Ledesma,Floor,70,48
E00763,S010,Estefanía Catalina Bustamante,Cashier,75,48
E00764,S010,Trinidad Abigail Sepúlveda Ocampo,Stock,65,48
E00765,S010,Amalia Laureano Ozuna,Supervisor,120,48
E00766,S010,Micaela Loya Galarza,Cashier,75,48
E00767,S010,Raúl Ignacio Pedroza Lebrón,Cashier,75,48
E00768,S010,Lic. Felipe Godoy,Supervisor,120,48
E00769,S010,Abril Natividad Rivera,Stock,65,48
E00770,S010,Barbara Cardenas Luevano,Floor,70,48
E00771,S010,Patricia Susana Perea Esquibel,Floor,70,48
E00772,S010,Samuel Ávila Muro,Cashier,75,48
E00773,S010,Leonor Carla Calderón Gamboa,Stock,65,48
E00774,S010,Omar Ramos Nazario,Floor,70,48
E00775,S010,Esperanza Cadena,Stock,65,48
E00776,S010,Laura Patricia Ordóñez,Floor,70,48
E00777,S010,Mariano Armando Zedillo Tirado,Customer Service,85,48
E00778,S010,Francisca Córdova Casillas,Stock,65,48
E00779,S010,Abril Yeni Saiz,Cashier,75,48
E00780,S010,Dra. Conchita Orellana,Cashier,75,48
E00781,S010,Lic. Camilo Trejo,Floor,70,48
E00782,S010,Elisa Bermúdez,Cashier,75,48
E00783,S010,Federico Arredondo,Floor,70,48
E00784,S010,Vanesa Reina Rascón Mesa,Floor,70,48
E00785,S010,Araceli Cardona Becerra,Supervisor,120,48
E00786,S010,Octavio Horacio Munguía Serna,Cashier,75,48
E00787,S010,Ing. Aida Ojeda,Floor,70,48
E00788,S010,Pedro Zeferino Razo,Supervisor,120,48
E00789,S010,Sr. Wilfrido Ulloa,Cashier,75,48
E00790,S010,Silvia Carlota Mojica Bonilla,Stock,65,48
E00791,S010,Raquel Beltrán Jurado,Cashier,75,48
E00792,S010,José Carlos Arturo Heredia Carrillo,Cashier,75,48
E00793,S010,Lic. Germán Salazar,Stock,65,48
E00794,S010,Ana Griego de Anda,Floor,70,48
E00795,S010,Gabriela del Valle de la O,Stock,65,48
E00796,S010,Miguel Ángel Eric Puga Muro,Cashier,75,48
E00797,S010,Magdalena Paz Vanegas,Supervisor,120,48
E00798,S010,Zacarías Pedro Ruiz Carvajal,Stock,65,48
E00799,S010,Gloria Karina Lozano,Floor,70,48
E00800,S010,Jacinto Sanches,Floor,70,48
E00801,S011,Ing. Aldo Meraz,Cashier,75,48
E00802,S011,Jacobo Tomás Rangel,Supervisor,120,48
E00803,S011,Abigail Caballero Pineda,Floor,70,48
E00804,S011,Dra. Ángela Fonseca,Stock,65,48
E00805,S011,Dr. Aurelio Otero,Floor,70,48
E00806,S011,Abelardo Almanza Segovia,Cashier,75,48
E00807,S011,Lic. Ariadna Castañeda,Stock,65,48
E00808,S011,Germán Iván Gurule Moya,Floor,70,48
E00809,S011,Vanesa Andrea Olvera Moya,Cashier,75,48
E00810,S011,Tomás Carlos Brito,Cashier,75,48
E00811,S011,Dra. María Teresa Valles,Stock,65,48
E00812,S011,Ing. Ramón Martínez,Cashier,75,48
E00813,S011,Ing. Octavio Pantoja,Floor,70,48
E00814,S011,Dra. Zoé Mondragón,Supervisor,120,48
E00815,S011,Amador Barrios,Customer Service,85,48
E00816,S011,Sra. Magdalena Godoy,Floor,70,48
E00817,S011,Esteban Rivera Lozano,Stock,65,48
E00818,S011,Ing. Alberto Perea,Cashier,75,48
E00819,S011,Eduardo Armando Saiz Salgado,Floor,70,48
E00820,S011,Óscar Armando Mares,Floor,70,48
E00821,S011,Mauro Domínguez,Floor,70,48
E00822,S011,Estela Diana Lovato Tovar,Floor,70,48
E00823,S011,Tania Rocío Bermúdez,Floor,70,48
E00824,S011,Mauricio Bernal,Cashier,75,48
E00825,S011,María Teresa Rodríguez,Cashier,75,48
E00826,S011,Alonso Zúñiga Peres,Cashier,75,48
E00827,S011,Evelio Villareal Bermúdez,Cashier,75,48
E00828,S011,Gonzalo Homero Alva,Floor,70,48
E00829,S011,Miriam Ruiz,Floor,70,48
E00830,S011,Yolanda Quiñónez,Stock,65,48
E00831,S011,José Carlos Maldonado,Floor,70,48
E00832,S011,Micaela Lourdes Cedillo,Cashier,75,48
E00833,S011,Sr. Alvaro Corral,Customer Service,85,48
E00834,S011,Bernabé Rafaél Torres Salinas,Cashier,75,48
E00835,S011,Jerónimo Rodríguez Alonzo,Cashier,75,48
E00836,S011,Ing. Micaela Tafoya,Customer Service,85,48
E00837,S011,Juana María del Carmen Lucero Salgado,Floor,70,48
E00838,S011,José Homero Luna,Floor,70,48
E00839,S011,Sra. Magdalena Ávalos,Cashier,75,48
E00840,S011,Cristian Ornelas,Cashier,75,48
E00841,S011,Lic. Alberto Durán,Cashier,75,48
E00842,S011,David Francisco Franco Santiago,Supervisor,120,48
E00843,S011,Mario Gómez Patiño,Cashier,75,48
E00844,S011,Jesús Jaime Saldivar,Customer Service,85,48
E00845,S011,Dr. Alejandro Canales,Cashier,75,48
E00846,S011,Olga del Valle,Floor,70,48
E00847,S011,Hugo Aparicio,Cashier,75,48
E00848,S011,Yuridia Florencia Murillo,Stock,65,48
E00849,S011,Sr. Alonso Elizondo,Customer Service,85,48
E00850,S011,David Granados,Customer Service,85,48
E00851,S011,Julio César Claudio Mesa,Stock,65,48
E00852,S011,Berta Bravo Olivas,Cashier,75,48
E00853,S011,María del Carmen Ozuna Loera,Stock,65,48
E00854,S011,Pascual Soliz Villanueva,Cashier,75,48
E00855,S011,Beatriz Natividad Barragán Concepción,Stock,65,48
E00856,S011,Miguel Beltrán Muñiz,Cashier,75,48
E00857,S011,Tomás Prieto,Floor,70,48
E00858,S011,Ofelia Marroquín Contreras,Cashier,75,48
E00859,S011,Luis Miguel Porfirio Guzmán Matías,Stock,65,48
E00860,S011,Anel Escobar Montañez,Customer Service,85,48
E00861,S011,Delia Estela Covarrubias Montes,Floor,70,48
E00862,S011,José Bravo Sánchez,Cashier,75,48
E00863,S011,Eduardo Claudio Barraza,Cashier,75,48
E00864,S011,Dolores Niño Santillán,Floor,70,48
E00865,S011,Evelio Pablo Vaca,Floor,70,48
E00866,S011,Sra. Esparta Sotelo,Cashier,75,48
E00867,S011,Asunción Olivia Vergara,Cashier,75,48
E00868,S011,Estela Beatriz Arellano Dueñas,Stock,65,48
E00869,S011,Fidel Ramiro Pichardo Mireles,Cashier,75,48
E00870,S011,Reynaldo Alfredo Farías,Stock,65,48
E00871,S011,Sr. Espartaco Estrada,Customer Service,85,48
E00872,S011,Dra. Adriana Caballero,Floor,70,48
E00873,S011,Mario Antonio Girón,Cashier,75,48
E00874,S011,Reynaldo César Cantú,Floor,70,48
E00875,S011,Sra. Aida Sisneros,Customer Service,85,48
E00876,S011,Benito Israel Carbajal Gamboa,Floor,70,48
E00877,S011,Humberto Gaytán,Floor,70,48
E00878,S011,Inés Lozada Villanueva,Customer Service,85,48
E00879,S011,Vicente Carrillo Barraza,Stock,65,48
E00880,S011,Amalia Amelia Bétancourt,Supervisor,120,48
E00881,S012,Marcos Pedro Bonilla,Floor,70,48
E00882,S012,Federico Jerónimo Peña,Floor,70,48
E00883,S012,Sra. Miriam Adame,Floor,70,48
E00884,S012,Espartaco Mauro Arroyo,Stock,65,48
E00885,S012,Julio César Vega Romo,Floor,70,48
E00886,S012,Andrés Clemente Montoya,Stock,65,48
E00887,S012,Anabel Salcido Treviño,Floor,70,48
E00888,S012,Gerardo Palomo Echeverría,Stock,65,48
E00889,S012,Lic. Marcos Patiño,Cashier,75,48
E00890,S012,Karla Rentería,Stock,65,48
E00891,S012,Berta Margarita Enríquez Gamez,Cashier,75,48
E00892,S012,Norma Becerra,Cashier,75,48
