employee_id,employee_name,store_id,role,hourly_wage_mxn,scheduled_hours,regular_hours,overtime_hours,regular_cost_mxn,overtime_penalty_cost_mxn,total_labor_cost_mxn
E02511,Marcela Hilda Beltrán Correa,S032,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02561,Elvia Sevilla,S033,Cashier,75,56,48,8,3600,1200.0,4800.0
E02562,Araceli Úrsula Guardado Verdugo,S033,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02563,Clara Naranjo,S033,Cashier,75,56,48,8,3600,1200.0,4800.0
E02564,Lic. Ana Luisa Salcido,S033,Cashier,75,56,48,8,3600,1200.0,4800.0
E02565,Silvia Sánchez,S033,Cashier,75,56,48,8,3600,1200.0,4800.0
E02566,Abigail Quintanilla Valle,S033,Cashier,75,56,48,8,3600,1200.0,4800.0
E02567,Juan Carlos Julio César Terán,S033,Floor,70,56,48,8,3360,1120.0,4480.0
E02568,Dra. Gabriela Delgado,S033,Cashier,75,56,48,8,3600,1200.0,4800.0
E02569,María José Débora Dueñas,S033,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02570,Abraham Lucas Anaya de la Rosa,S033,Floor,70,56,48,8,3360,1120.0,4480.0
E02571,Sra. Alta  Gracia Benavídez,S033,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02572,Dra. Araceli Valdez,S033,Stock,65,56,48,8,3120,1040.0,4160.0
E02573,Rolando Castillo Pedroza,S033,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02574,Rosalia Quiroz Tapia,S033,Floor,70,56,48,8,3360,1120.0,4480.0
E02575,Jaqueline Ruby Partida Sauceda,S033,Stock,65,56,48,8,3120,1040.0,4160.0
E02576,Jacobo Pedro Partida,S033,Floor,70,56,48,8,3360,1120.0,4480.0
E02577,Magdalena Débora Cornejo Reyna,S033,Cashier,75,48,48,0,3600,0.0,3600.0
E02578,Julio César Porfirio Santillán,S033,Floor,70,56,48,8,3360,1120.0,4480.0
E02579,Lic. Benito Holguín,S033,Cashier,75,40,40,0,3000,0.0,3000.0
E02580,Angélica Victoria Reyna Jaramillo,S033,Floor,70,40,40,0,2800,0.0,2800.0
E02581,Srita. Julia Razo,S033,Cashier,75,24,24,0,1800,0.0,1800.0
E02582,Sergio Sauceda Ballesteros,S033,Supervisor,120,8,8,0,960,0.0,960.0
E02583,Rosario Karla Villalpando,S033,Floor,70,24,24,0,1680,0.0,1680.0
E02584,Manuel Abel Castellanos Rosas,S033,Cashier,75,16,16,0,1200,0.0,1200.0
E02585,Javier Gabriel Linares,S033,Floor,70,8,8,0,560,0.0,560.0
E02586,Liliana Rosario Limón Griego,S033,Stock,65,56,48,8,3120,1040.0,4160.0
E02587,Sr. Elias Garza,S033,Cashier,75,8,8,0,600,0.0,600.0
E02588,Linda Carrero,S033,Cashier,75,8,8,0,600,0.0,600.0
E02589,Pablo Farías Canales,S033,Floor,70,8,8,0,560,0.0,560.0
E02591,Verónica Castañeda,S033,Stock,65,24,24,0,1560,0.0,1560.0
E02592,Wendolin Mónica Casillas Gracia,S033,Supervisor,120,8,8,0,960,0.0,960.0
E02594,Fidel Alvarez,S033,Stock,65,8,8,0,520,0.0,520.0
E02602,Sra. Olga Rojo,S033,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02604,Dra. Alicia Casares,S033,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02605,Salvador Genaro Carrasco Quiñones,S033,Customer Service,85,40,40,0,3400,0.0,3400.0
E02612,Rodrigo Mojica Hurtado,S033,Customer Service,85,16,16,0,1360,0.0,1360.0
E02641,Alvaro Valdés Castellanos,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02642,Cristina Roybal,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02643,Ing. Armando Durán,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02644,Isaac José Manuél Romero,S034,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02645,Wilfrido Casanova Garza,S034,Stock,65,56,48,8,3120,1040.0,4160.0
E02646,Jonás Laureano Sarabia,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02647,Arcelia Amalia Loya,S034,Floor,70,56,48,8,3360,1120.0,4480.0
E02648,Camilo Jesús Alemán,S034,Floor,70,56,48,8,3360,1120.0,4480.0
E02649,Olivia Negrete,S034,Floor,70,56,48,8,3360,1120.0,4480.0
E02650,Ilse Blanco Arriaga,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02651,Vicente Beltrán Rivera,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02652,Ing. Uriel Noriega,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02653,Dr. Eduardo Barraza,S034,Stock,65,56,48,8,3120,1040.0,4160.0
E02654,Lic. Teodoro Terán,S034,Floor,70,56,48,8,3360,1120.0,4480.0
E02655,Florencia Gaytán Escamilla,S034,Floor,70,56,48,8,3360,1120.0,4480.0
E02656,Joaquín Rodarte Terrazas,S034,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02657,Emiliano Olivas Zarate,S034,Stock,65,56,48,8,3120,1040.0,4160.0
E02658,Dra. Hilda Alcala,S034,Floor,70,56,48,8,3360,1120.0,4480.0
E02659,Mercedes Jaqueline Osorio,S034,Stock,65,56,48,8,3120,1040.0,4160.0
E02660,Araceli Soledad Tórrez,S034,Stock,65,40,40,0,2600,0.0,2600.0
E02661,Ana Olga Salcedo,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02662,Sr. Leonardo Rosas,S034,Cashier,75,56,48,8,3600,1200.0,4800.0
E02663,Ing. Oswaldo Marín,S034,Cashier,75,40,40,0,3000,0.0,3000.0
E02664,Mayte Rosas,S034,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02665,Eugenia Corrales,S034,Cashier,75,32,32,0,2400,0.0,2400.0
E02666,Asunción Barbara Rico,S034,Floor,70,56,48,8,3360,1120.0,4480.0
E02667,Ana Luisa Gallardo Arriaga,S034,Cashier,75,24,24,0,1800,0.0,1800.0
E02668,Sr. Felipe Munguía,S034,Floor,70,40,40,0,2800,0.0,2800.0
E02669,Citlali Villalobos,S034,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02670,María José Mayte Gil Mendoza,S034,Floor,70,16,16,0,1120,0.0,1120.0
E02671,José Carlos David Riojas,S034,Cashier,75,16,16,0,1200,0.0,1200.0
E02672,Natalia Esther Collado Orozco,S034,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02673,Ing. Carlota Mora,S034,Stock,65,16,16,0,1040,0.0,1040.0
E02674,Reina Espino Mora,S034,Cashier,75,8,8,0,600,0.0,600.0
E02675,Vicente Menéndez Ochoa,S034,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02676,Felipe Ramiro Rico Díaz,S034,Cashier,75,8,8,0,600,0.0,600.0
E02677,Ing. Diana Ramón,S034,Supervisor,120,40,40,0,4800,0.0,4800.0
E02678,Sra. Celia Esquibel,S034,Cashier,75,8,8,0,600,0.0,600.0
E02681,Bruno Augusto Castillo,S034,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02682,Ing. Ángel Gurule,S034,Stock,65,8,8,0,520,0.0,520.0
E02684,Amador Jurado Castañeda,S034,Floor,70,16,16,0,1120,0.0,1120.0
E02685,Manuel Nevárez Orosco,S034,Floor,70,8,8,0,560,0.0,560.0
E02686,Gloria Elizondo Parra,S034,Supervisor,120,16,16,0,1920,0.0,1920.0
E02687,Wendolin Aldonza Gaitán Medrano,S034,Customer Service,85,32,32,0,2720,0.0,2720.0
E02688,Micaela Camila Rangel,S034,Floor,70,8,8,0,560,0.0,560.0
E02689,Oswaldo Julio César Tovar Valdés,S034,Floor,70,8,8,0,560,0.0,560.0
E02691,Cornelio Daniel Zepeda Guardado,S034,Stock,65,8,8,0,520,0.0,520.0
E02699,Noelia Orosco Solano,S034,Customer Service,85,24,24,0,2040,0.0,2040.0
E02706,Daniela Leticia Urrutia,S034,Customer Service,85,8,8,0,680,0.0,680.0
E02718,Mariana Aguayo de la O,S034,Customer Service,85,8,8,0,680,0.0,680.0
E02721,Luz Nancy Montenegro Esparza,S035,Cashier,75,56,48,8,3600,1200.0,4800.0
E02722,Frida Ariadna Juárez,S035,Cashier,75,56,48,8,3600,1200.0,4800.0
E02723,Dalia Alma Oquendo Ulloa,S035,Cashier,75,56,48,8,3600,1200.0,4800.0
E02724,Alvaro Reynoso Niño,S035,Cashier,75,56,48,8,3600,1200.0,4800.0
E02725,Dra. Rocío Cabán,S035,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02726,Porfirio Menéndez Lugo,S035,Stock,65,56,48,8,3120,1040.0,4160.0
E02727,Abril Rocío Mascareñas Arteaga,S035,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02728,Dr. Ramón Niño,S035,Cashier,75,56,48,8,3600,1200.0,4800.0
E02729,Federico Zeferino Alonso Covarrubias,S035,Stock,65,56,48,8,3120,1040.0,4160.0
E02730,Ing. Juan Anguiano,S035,Floor,70,56,48,8,3360,1120.0,4480.0
E02731,Ing. Rolando Ceja,S035,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02732,Hugo Federico Canales,S035,Supervisor,120,8,8,0,960,0.0,960.0
E02733,Humberto Mayorga Bermúdez,S035,Cashier,75,56,48,8,3600,1200.0,4800.0
E02734,Abraham Lara,S035,Cashier,75,56,48,8,3600,1200.0,4800.0
E02735,Sr. Jerónimo Domínguez,S035,Floor,70,56,48,8,3360,1120.0,4480.0
E02736,María Elena Naranjo Acevedo,S035,Cashier,75,32,32,0,2400,0.0,2400.0
E02737,Sra. Amelia Tijerina,S035,Cashier,75,16,16,0,1200,0.0,1200.0
E02738,Conchita Muñiz,S035,Stock,65,56,48,8,3120,1040.0,4160.0
E02739,Srita. María Elena Brito,S035,Stock,65,24,24,0,1560,0.0,1560.0
E02740,Sr. Julio Maestas,S035,Cashier,75,8,8,0,600,0.0,600.0
E02741,Magdalena Ayala Ceballos,S035,Floor,70,56,48,8,3360,1120.0,4480.0
E02742,Gerónimo Pablo Cepeda Carranza,S035,Stock,65,8,8,0,520,0.0,520.0
E02743,Sr. Eloy Patiño,S035,Cashier,75,8,8,0,600,0.0,600.0
E02744,Ing. Armando Luna,S035,Cashier,75,8,8,0,600,0.0,600.0
E02745,Lic. Úrsula Rosado,S035,Stock,65,8,8,0,520,0.0,520.0
E02750,Diana Borrego Badillo,S035,Floor,70,56,48,8,3360,1120.0,4480.0
E02752,Tania Celia Arriaga,S035,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02753,Reina Guadalupe Alvarado,S035,Supervisor,120,8,8,0,960,0.0,960.0
E02755,Leonel Serafín Jaimes,S035,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02762,Abigail Leticia Ramón Nieves,S035,Floor,70,56,48,8,3360,1120.0,4480.0
E02766,Srita. Carla Rivas,S035,Floor,70,40,40,0,2800,0.0,2800.0
E02767,Ricardo Isaac Sierra Esparza,S035,Floor,70,24,24,0,1680,0.0,1680.0
E02771,Emiliano Gabriel Alarcón,S035,Floor,70,16,16,0,1120,0.0,1120.0
E02773,Cynthia Lovato Arroyo,S035,Floor,70,8,8,0,560,0.0,560.0
E02776,Jonás Valverde Vázquez,S035,Floor,70,8,8,0,560,0.0,560.0
E02801,Jerónimo Antonio Aponte,S036,Stock,65,56,48,8,3120,1040.0,4160.0
E02802,Rafaél Abraham del Río Sandoval,S036,Cashier,75,56,48,8,3600,1200.0,4800.0
E02803,Silvano Soto,S036,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02804,Ing. Gustavo Cano,S036,Cashier,75,56,48,8,3600,1200.0,4800.0
E02805,Juana Nayeli Garay,S036,Stock,65,56,48,8,3120,1040.0,4160.0
E02806,Flavio Montemayor,S036,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02807,Elena Lilia Abrego Bueno,S036,Stock,65,8,8,0,520,0.0,520.0
E02808,Fernando Zambrano,S036,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02809,Sessa Martha Moya Valenzuela,S036,Stock,65,8,8,0,520,0.0,520.0
E02811,René Saiz,S036,Floor,70,56,48,8,3360,1120.0,4480.0
E02812,Sr. Gonzalo Hernandes,S036,Floor,70,56,48,8,3360,1120.0,4480.0
E02813,Blanca Blanca Zayas,S036,Cashier,75,56,48,8,3600,1200.0,4800.0
E02814,Héctor Camarillo,S036,Floor,70,56,48,8,3360,1120.0,4480.0
E02815,Laura Emilia Brito Baca,S036,Cashier,75,56,48,8,3600,1200.0,4800.0
E02817,Ing. Celia Frías,S036,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02819,Rafaél Serrano,S036,Floor,70,56,48,8,3360,1120.0,4480.0
E02820,Elvia Asunción Segovia Parra,S036,Customer Service,85,40,40,0,3400,0.0,3400.0
E02821,Israel Zeferino Quintanilla Ávalos,S036,Cashier,75,40,40,0,3000,0.0,3000.0
E02822,René Eugenio Lovato,S036,Floor,70,8,8,0,560,0.0,560.0
E02823,Cynthia del Valle,S036,Cashier,75,16,16,0,1200,0.0,1200.0
E02825,Hernán Arevalo Carreón,S036,Cashier,75,8,8,0,600,0.0,600.0
E02826,Lucas Ordóñez,S036,Cashier,75,8,8,0,600,0.0,600.0
E02828,Salma Bianca Crespo Hernádez,S036,Customer Service,85,16,16,0,1360,0.0,1360.0
E02829,Dalia Solano,S036,Floor,70,8,8,0,560,0.0,560.0
E02881,Estela Cecilia Báez Robledo,S037,Floor,70,56,48,8,3360,1120.0,4480.0
E02882,Violeta Barbara Estévez Merino,S037,Stock,65,56,48,8,3120,1040.0,4160.0
E02883,Silvia Rosas,S037,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02884,Aldo Lugo Mojica,S037,Floor,70,56,48,8,3360,1120.0,4480.0
E02885,Minerva Merino Rincón,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02886,Natalia Robledo,S037,Floor,70,56,48,8,3360,1120.0,4480.0
E02887,Darío Felix Gallegos,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02888,Úrsula Munguía,S037,Stock,65,56,48,8,3120,1040.0,4160.0
E02889,Itzel Claudia Venegas Casares,S037,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02890,Humberto Daniel Sevilla Mejía,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02891,Patricio Leal,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02892,Angélica Miriam Alvarado Abrego,S037,Floor,70,56,48,8,3360,1120.0,4480.0
E02893,Daniel Iván Sáenz,S037,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02894,Dr. Jos Palomino,S037,Supervisor,120,40,40,0,4800,0.0,4800.0
E02895,Oswaldo Abraham Hidalgo,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02896,Lic. María José Quezada,S037,Floor,70,56,48,8,3360,1120.0,4480.0
E02897,Nicolás Elias Zayas Garibay,S037,Floor,70,56,48,8,3360,1120.0,4480.0
E02898,Teodoro Ruelas Godínez,S037,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02899,Zoé Irizarry Negrete,S037,Floor,70,56,48,8,3360,1120.0,4480.0
E02900,Agustín Víctor Concepción,S037,Floor,70,40,40,0,2800,0.0,2800.0
E02901,Sr. Adalberto Altamirano,S037,Floor,70,24,24,0,1680,0.0,1680.0
E02902,Vanesa Cecilia Montes,S037,Stock,65,56,48,8,3120,1040.0,4160.0
E02903,Natividad Salcido,S037,Floor,70,16,16,0,1120,0.0,1120.0
E02904,Abelardo Jiménez de la Crúz,S037,Supervisor,120,24,24,0,2880,0.0,2880.0
E02905,Blanca Anaya Olivares,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02906,Manuel Granados Guerrero,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02907,Julio Espartaco Zepeda Nevárez,S037,Floor,70,8,8,0,560,0.0,560.0
E02908,Ana Luisa Montoya Montalvo,S037,Stock,65,56,48,8,3120,1040.0,4160.0
E02910,Ricardo Óscar Quintanilla Chacón,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02911,Ing. Rocío Soria,S037,Cashier,75,56,48,8,3600,1200.0,4800.0
E02912,Luis Gregorio Alarcón,S037,Floor,70,8,8,0,560,0.0,560.0
E02913,Augusto Teodoro Rolón Villaseñor,S037,Stock,65,40,40,0,2600,0.0,2600.0
E02914,Ricardo Parra,S037,Stock,65,24,24,0,1560,0.0,1560.0
E02915,Sr. Amador Batista,S037,Floor,70,8,8,0,560,0.0,560.0
E02916,Juan Carlos Collazo,S037,Stock,65,8,8,0,520,0.0,520.0
E02926,Cynthia Berta Esquibel Lovato,S037,Cashier,75,32,32,0,2400,0.0,2400.0
E02927,Uriel Felix Mejía Ibarra,S037,Cashier,75,24,24,0,1800,0.0,1800.0
E02928,Sonia Cuellar,S037,Cashier,75,24,24,0,1800,0.0,1800.0
E02930,Dr. Luis Rendón,S037,Cashier,75,16,16,0,1200,0.0,1200.0
E02938,Lucía Prado del Valle,S037,Cashier,75,8,8,0,600,0.0,600.0
E02939,Hermelinda Jaimes Almonte,S037,Cashier,75,8,8,0,600,0.0,600.0
E02943,Ing. María Teresa Arriaga,S037,Cashier,75,8,8,0,600,0.0,600.0
E02944,Diana Barrios Ledesma,S037,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02947,Sr. Juan Nieves,S037,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02959,Maximiliano Irizarry Alvarado,S037,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02961,Cristian Andrés Fonseca,S038,Cashier,75,56,48,8,3600,1200.0,4800.0
E02962,Abelardo Fajardo Alvarado,S038,Floor,70,56,48,8,3360,1120.0,4480.0
E02963,Adán Gonzalo Castañeda,S038,Floor,70,56,48,8,3360,1120.0,4480.0
E02964,Marcos Saavedra Díaz,S038,Stock,65,56,48,8,3120,1040.0,4160.0
E02965,Jos Samaniego Caldera,S038,Floor,70,56,48,8,3360,1120.0,4480.0
E02966,Pamela Lomeli,S038,Stock,65,56,48,8,3120,1040.0,4160.0
E02967,Humberto Casárez,S038,Cashier,75,56,48,8,3600,1200.0,4800.0
E02968,Sra. Natalia Mascareñas,S038,Stock,65,8,8,0,520,0.0,520.0
E02969,Wendolin Guerrero,S038,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02970,Sr. Oswaldo Rico,S038,Floor,70,56,48,8,3360,1120.0,4480.0
E02971,Esther Angélica Tirado Vallejo,S038,Cashier,75,56,48,8,3600,1200.0,4800.0
E02972,Martha Úrsula Meraz,S038,Cashier,75,56,48,8,3600,1200.0,4800.0
E02973,Luz Mondragón,S038,Stock,65,8,8,0,520,0.0,520.0
E02974,Omar Evelio Villalpando,S038,Floor,70,8,8,0,560,0.0,560.0
E02975,Sr. Bruno Ozuna,S038,Cashier,75,40,40,0,3000,0.0,3000.0
E02976,Linda Amalia Salazar,S038,Cashier,75,24,24,0,1800,0.0,1800.0
E02977,Eugenio Jorge Tejeda,S038,Floor,70,8,8,0,560,0.0,560.0
E02980,Jaqueline Gamez,S038,Cashier,75,8,8,0,600,0.0,600.0
E02983,Sr. Elias Alvarez,S038,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02984,Lucía Daniela Salas Moya,S038,Customer Service,85,56,48,8,4080,1360.0,5440.0
E02986,Dr. Leonel Ponce,S038,Supervisor,120,56,48,8,5760,1920.0,7680.0
E02989,Estela Avilés,S038,Customer Service,85,40,40,0,3400,0.0,3400.0
E03000,Arturo Jaime Quintana de la Garza,S038,Customer Service,85,24,24,0,2040,0.0,2040.0
E03041,Mariano Flavio Lozano Sierra,S039,Cashier,75,56,48,8,3600,1200.0,4800.0
E03042,Eduardo Elias Barrera Venegas,S039,Floor,70,56,48,8,3360,1120.0,4480.0
E03043,Lic. Evelio Noriega,S039,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03044,Ofelia Estela Loera,S039,Stock,65,56,48,8,3120,1040.0,4160.0
E03045,Clara Ana María Vela Colón,S039,Stock,65,56,48,8,3120,1040.0,4160.0
E03046,Guillermina Noelia Frías Garza,S039,Floor,70,56,48,8,3360,1120.0,4480.0
E03047,Lic. Mayte Barraza,S039,Floor,70,56,48,8,3360,1120.0,4480.0
E03048,Asunción Rebeca Nazario Angulo,S039,Cashier,75,56,48,8,3600,1200.0,4800.0
E03049,Margarita Toro,S039,Cashier,75,56,48,8,3600,1200.0,4800.0
E03050,Liliana Minerva Balderas,S039,Floor,70,56,48,8,3360,1120.0,4480.0
E03051,Estela Valencia,S039,Stock,65,8,8,0,520,0.0,520.0
E03052,Ilse Juárez,S039,Floor,70,8,8,0,560,0.0,560.0
E03053,Ana Luisa Paulina Henríquez Madera,S039,Floor,70,8,8,0,560,0.0,560.0
E03054,Srita. Carla Valles,S039,Cashier,75,56,48,8,3600,1200.0,4800.0
E03055,María Tejada,S039,Cashier,75,40,40,0,3000,0.0,3000.0
E03056,Zoé Romero Escalante,S039,Cashier,75,16,16,0,1200,0.0,1200.0
E03057,Raúl Meza Avilés,S039,Cashier,75,8,8,0,600,0.0,600.0
E03060,Bruno Ulloa,S039,Cashier,75,8,8,0,600,0.0,600.0
E03062,Cecilia Mayte Villanueva Gaona,S039,Stock,65,8,8,0,520,0.0,520.0
E03065,Ing. Gustavo Navarro,S039,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03075,Dr. Luis Miguel Morales,S039,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03099,Virginia Úrsula Manzanares,S039,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03100,Federico Espartaco Toledo Baca,S039,Customer Service,85,40,40,0,3400,0.0,3400.0
E03101,Salvador Rodolfo Quiñones,S039,Customer Service,85,16,16,0,1360,0.0,1360.0
E03121,Indira Pilar Irizarry de la Rosa,S040,Floor,70,56,48,8,3360,1120.0,4480.0
E03122,Lic. Asunción Monroy,S040,Cashier,75,56,48,8,3600,1200.0,4800.0
E03123,Ramiro Cantú,S040,Floor,70,56,48,8,3360,1120.0,4480.0
E03124,Concepción Zelaya Carrero,S040,Floor,70,56,48,8,3360,1120.0,4480.0
E03125,Dr. Oswaldo Chávez,S040,Cashier,75,56,48,8,3600,1200.0,4800.0
E03126,Óliver Chacón Brito,S040,Floor,70,56,48,8,3360,1120.0,4480.0
E03127,Carla Moya de León,S040,Cashier,75,56,48,8,3600,1200.0,4800.0
E03128,Rosa Gálvez Espino,S040,Stock,65,56,48,8,3120,1040.0,4160.0
E03129,Celia Virginia Aguirre,S040,Floor,70,8,8,0,560,0.0,560.0
E03130,Alta  Gracia Yeni Morales Pelayo,S040,Stock,65,56,48,8,3120,1040.0,4160.0
E03131,Ernesto Mascareñas,S040,Cashier,75,56,48,8,3600,1200.0,4800.0
E03132,Dra. María José Chávez,S040,Cashier,75,40,40,0,3000,0.0,3000.0
E03133,María Cristina Rocío Carrera,S040,Cashier,75,16,16,0,1200,0.0,1200.0
E03134,Timoteo Roybal,S040,Stock,65,8,8,0,520,0.0,520.0
E03135,José Zamora,S040,Cashier,75,8,8,0,600,0.0,600.0
E03136,Héctor Genaro Terrazas Navarro,S040,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03137,Enrique Rascón,S040,Floor,70,8,8,0,560,0.0,560.0
E03138,Dra. Débora Hernandes,S040,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03140,Lucas Cabán,S040,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03141,Espartaco Benjamín Curiel,S040,Stock,65,8,8,0,520,0.0,520.0
E03153,Marco Antonio Dueñas Matías,S040,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03165,Luis Miguel Horacio Gollum Negrete,S040,Customer Service,85,40,40,0,3400,0.0,3400.0
E03186,Dalia María del Carmen Henríquez Tirado,S040,Customer Service,85,16,16,0,1360,0.0,1360.0
E03201,Claudio Elias Anaya,S041,Stock,65,56,48,8,3120,1040.0,4160.0
E03202,Estela Manzanares Rojo,S041,Stock,65,56,48,8,3120,1040.0,4160.0
E03203,Jorge Luis Aldo Lemus,S041,Floor,70,56,48,8,3360,1120.0,4480.0
E03204,Ing. Pascual Rojo,S041,Stock,65,56,48,8,3120,1040.0,4160.0
E03205,Lic. Soledad Estrada,S041,Cashier,75,56,48,8,3600,1200.0,4800.0
E03206,Alta  Gracia Reyes Puente,S041,Cashier,75,56,48,8,3600,1200.0,4800.0
E03207,Dr. Vicente Mateo,S041,Floor,70,56,48,8,3360,1120.0,4480.0
E03208,Raúl Miguel Armas,S041,Stock,65,24,24,0,1560,0.0,1560.0
E03209,Virginia Soliz,S041,Cashier,75,56,48,8,3600,1200.0,4800.0
E03210,José Luis Hernán Rolón Tello,S041,Stock,65,8,8,0,520,0.0,520.0
E03211,Sra. Marisela Grijalva,S041,Floor,70,56,48,8,3360,1120.0,4480.0
E03212,Espartaco Wilfrido Puente Rentería,S041,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03214,Rufino de la Torre,S041,Cashier,75,56,48,8,3600,1200.0,4800.0
E03215,Santiago Cuellar Ozuna,S041,Cashier,75,56,48,8,3600,1200.0,4800.0
E03216,Dra. Noemí Bravo,S041,Cashier,75,56,48,8,3600,1200.0,4800.0
E03217,Jos Rufino Ballesteros Elizondo,S041,Floor,70,56,48,8,3360,1120.0,4480.0
E03219,Abraham Eric Cordero,S041,Floor,70,56,48,8,3360,1120.0,4480.0
E03220,Felipe Mateo Gallardo Limón,S041,Cashier,75,48,48,0,3600,0.0,3600.0
E03222,Isabela Castillo Juárez,S041,Floor,70,40,40,0,2800,0.0,2800.0
E03223,Julio César Rufino Nieto Raya,S041,Cashier,75,40,40,0,3000,0.0,3000.0
E03224,Ing. Homero Anguiano,S041,Floor,70,24,24,0,1680,0.0,1680.0
E03226,Miguel Ángel Samuel Medina Chacón,S041,Cashier,75,24,24,0,1800,0.0,1800.0
E03227,Sara Josefina Feliciano,S041,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03230,Renato Saucedo,S041,Floor,70,16,16,0,1120,0.0,1120.0
E03231,Abigail Micaela Cabrera,S041,Floor,70,8,8,0,560,0.0,560.0
E03234,Magdalena Aida Baca,S041,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03235,Flavio Vallejo Arriaga,S041,Cashier,75,16,16,0,1200,0.0,1200.0
E03236,Teresa Garza,S041,Cashier,75,8,8,0,600,0.0,600.0
E03237,Mercedes Rodrígez,S041,Cashier,75,8,8,0,600,0.0,600.0
E03246,Sr. Miguel Roybal,S041,Supervisor,120,56,48,8,5760,1920.0,7680.0
E03253,Ana Meza,S041,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03262,Alvaro Claudio Rangel,S041,Supervisor,120,8,8,0,960,0.0,960.0
E03264,Camila Barbara Fajardo,S041,Customer Service,85,56,48,8,4080,1360.0,5440.0
E03265,Camilo Julio Ramos Roque,S041,Supervisor,120,8,8,0,960,0.0,960.0
E03267,Adán Ordóñez Merino,S041,Customer Service,85,40,40,0,3400,0.0,3400.0
E03274,María Elena Blanca Zúñiga Peres,S041,Customer Service,85,16,16,0,1360,0.0,1360.0
E03281,Claudio Patricio Muro,S042,Cashier,75,56,48,8,3600,1200.0,4800.0
E03282,Susana Toro Urías,S042,Floor,70,56,48,8,3360,1120.0,4480.0
E03283,Sra. Rosalia Jaimes,S042,Stock,65,56,48,8,3120,1040.0,4160.0
E03284,Leonor Curiel,S042,Stock,65,56,48,8,3120,1040.0,4160.0
E03285,Omar Huerta,S042,Floor,70,56,48,8,3360,1120.0,4480.0
E03286,Horacio Farías,S042,Floor,70,56,48,8,3360,1120.0,4480.0
E03287,Amador Iván Leiva,S042,Stock,65,8,8,0,520,0.0,520.0
E03288,Carla Elvira Alemán Colón,S042,Supervisor,120,56,48,8,5760,1920.0,7680.0
